i,j,x,sampno
68,10,1,94501
73,10,1,94501
75,10,1,94501
76,10,1,94501
84,10,1,94501
89,10,1,94501
90,10,1,94501
93,10,1,94501
98,10,1,94501
100,10,1,94501
101,10,1,94501
102,10,1,94501
103,10,1,94501
108,10,1,94501
109,10,1,94501
114,10,1,94501
117,10,1,94501
118,10,1,94501
121,10,1,94501
125,10,1,94501
132,10,1,94501
133,10,1,94501
136,10,1,94501
137,10,1,94501
138,10,1,94501
141,10,1,94501
142,10,1,94501
143,10,1,94501
145,10,1,94501
153,10,1,94501
154,10,1,94501
155,10,1,94501
158,10,1,94501
160,10,1,94501
162,10,1,94501
163,10,1,94501
164,10,1,94501
167,10,1,94501
168,10,1,94501
175,10,1,94501
177,10,1,94501
181,10,1,94501
185,10,1,94501
191,10,1,94501
194,10,1,94501
197,10,1,94501
204,10,1,94501
205,10,1,94501
209,10,1,94501
211,10,1,94501
214,10,1,94501
215,10,1,94501
216,10,1,94501
218,10,1,94501
222,10,1,94501
224,10,1,94501
229,10,1,94501
237,10,1,94501
244,10,1,94501
16,12,1,94501
33,12,1,94501
38,12,1,94501
43,12,1,94501
54,12,1,94501
87,12,1,94501
98,12,1,94501
103,12,1,94501
109,12,1,94501
115,12,1,94501
117,12,1,94501
124,12,1,94501
127,12,1,94501
143,12,1,94501
163,12,1,94501
182,12,1,94501
190,12,1,94501
192,12,1,94501
219,12,1,94501
226,12,1,94501
239,12,1,94501
250,12,1,94501
20,13,1,94501
27,13,1,94501
30,13,1,94501
33,13,1,94501
38,13,1,94501
56,13,1,94501
57,13,1,94501
79,13,1,94501
80,13,1,94501
81,13,1,94501
96,13,1,94501
98,13,1,94501
107,13,1,94501
109,13,1,94501
112,13,1,94501
116,13,1,94501
122,13,1,94501
133,13,1,94501
135,13,1,94501
136,13,1,94501
153,13,1,94501
163,13,1,94501
176,13,1,94501
183,13,1,94501
193,13,1,94501
200,13,1,94501
203,13,1,94501
212,13,1,94501
219,13,1,94501
222,13,1,94501
250,13,1,94501
5,5,1,95001
41,5,1,95001
68,5,1,95001
153,5,1,95001
162,5,1,95001
182,5,1,95001
183,5,1,95001
194,5,1,95001
228,5,1,95001
1,7,1,95001
3,7,1,95001
5,7,1,95001
6,7,1,95001
13,7,1,95001
23,7,1,95001
32,7,1,95001
34,7,1,95001
36,7,1,95001
40,7,1,95001
43,7,1,95001
44,7,1,95001
51,7,1,95001
57,7,1,95001
60,7,1,95001
63,7,1,95001
65,7,1,95001
73,7,1,95001
75,7,1,95001
76,7,1,95001
81,7,1,95001
84,7,1,95001
89,7,1,95001
99,7,1,95001
100,7,1,95001
106,7,1,95001
116,7,1,95001
126,7,1,95001
133,7,1,95001
135,7,1,95001
136,7,1,95001
141,7,1,95001
142,7,1,95001
147,7,1,95001
155,7,1,95001
160,7,1,95001
162,7,1,95001
164,7,1,95001
177,7,1,95001
181,7,1,95001
182,7,1,95001
183,7,1,95001
198,7,1,95001
206,7,1,95001
207,7,1,95001
216,7,1,95001
228,7,1,95001
229,7,1,95001
244,7,1,95001
247,7,1,95001
98,8,1,95001
115,8,1,95001
118,8,1,95001
137,8,1,95001
164,8,1,95001
232,8,1,95001
35,9,1,95001
116,9,1,95001
4,10,1,95001
14,10,1,95001
22,10,1,95001
24,10,1,95001
27,10,1,95001
29,10,1,95001
32,10,1,95001
35,10,1,95001
41,10,1,95001
42,10,1,95001
46,10,1,95001
47,10,1,95001
48,10,1,95001
49,10,1,95001
53,10,1,95001
58,10,1,95001
65,10,1,95001
68,10,1,95001
69,10,1,95001
73,10,1,95001
74,10,1,95001
87,10,1,95001
90,10,1,95001
93,10,1,95001
99,10,1,95001
101,10,1,95001
103,10,1,95001
109,10,1,95001
114,10,1,95001
119,10,1,95001
121,10,1,95001
125,10,1,95001
126,10,1,95001
127,10,1,95001
129,10,1,95001
132,10,1,95001
138,10,1,95001
143,10,1,95001
145,10,1,95001
160,10,1,95001
162,10,1,95001
164,10,1,95001
167,10,1,95001
168,10,1,95001
170,10,1,95001
182,10,1,95001
185,10,1,95001
197,10,1,95001
200,10,1,95001
201,10,1,95001
203,10,1,95001
207,10,1,95001
211,10,1,95001
218,10,1,95001
222,10,1,95001
224,10,1,95001
225,10,1,95001
226,10,1,95001
227,10,1,95001
237,10,1,95001
47,11,1,95001
78,11,1,95001
108,11,1,95001
142,11,1,95001
146,11,1,95001
147,11,1,95001
171,11,1,95001
177,11,1,95001
205,11,1,95001
209,11,1,95001
6,13,1,95001
12,13,1,95001
27,13,1,95001
30,13,1,95001
33,13,1,95001
38,13,1,95001
57,13,1,95001
60,13,1,95001
70,13,1,95001
79,13,1,95001
88,13,1,95001
109,13,1,95001
112,13,1,95001
133,13,1,95001
136,13,1,95001
143,13,1,95001
163,13,1,95001
176,13,1,95001
190,13,1,95001
193,13,1,95001
208,13,1,95001
209,13,1,95001
219,13,1,95001
222,13,1,95001
239,13,1,95001
244,13,1,95001
250,13,1,95001
58,6,1,95501
3,7,1,95501
5,7,1,95501
6,7,1,95501
7,7,1,95501
13,7,1,95501
14,7,1,95501
23,7,1,95501
32,7,1,95501
34,7,1,95501
41,7,1,95501
51,7,1,95501
60,7,1,95501
64,7,1,95501
65,7,1,95501
73,7,1,95501
74,7,1,95501
76,7,1,95501
81,7,1,95501
84,7,1,95501
85,7,1,95501
89,7,1,95501
94,7,1,95501
99,7,1,95501
100,7,1,95501
103,7,1,95501
106,7,1,95501
112,7,1,95501
114,7,1,95501
116,7,1,95501
126,7,1,95501
133,7,1,95501
137,7,1,95501
141,7,1,95501
158,7,1,95501
160,7,1,95501
162,7,1,95501
164,7,1,95501
171,7,1,95501
175,7,1,95501
177,7,1,95501
181,7,1,95501
183,7,1,95501
189,7,1,95501
201,7,1,95501
206,7,1,95501
207,7,1,95501
216,7,1,95501
229,7,1,95501
232,7,1,95501
15,8,1,95501
147,8,1,95501
4,9,1,95501
27,9,1,95501
35,9,1,95501
41,9,1,95501
58,9,1,95501
65,9,1,95501
68,9,1,95501
69,9,1,95501
114,9,1,95501
127,9,1,95501
132,9,1,95501
158,9,1,95501
160,9,1,95501
13,10,1,95501
22,10,1,95501
24,10,1,95501
27,10,1,95501
29,10,1,95501
31,10,1,95501
34,10,1,95501
38,10,1,95501
40,10,1,95501
41,10,1,95501
43,10,1,95501
53,10,1,95501
57,10,1,95501
66,10,1,95501
68,10,1,95501
81,10,1,95501
87,10,1,95501
89,10,1,95501
90,10,1,95501
99,10,1,95501
101,10,1,95501
105,10,1,95501
108,10,1,95501
121,10,1,95501
125,10,1,95501
127,10,1,95501
136,10,1,95501
141,10,1,95501
142,10,1,95501
145,10,1,95501
160,10,1,95501
163,10,1,95501
168,10,1,95501
177,10,1,95501
181,10,1,95501
185,10,1,95501
191,10,1,95501
194,10,1,95501
197,10,1,95501
200,10,1,95501
201,10,1,95501
202,10,1,95501
205,10,1,95501
209,10,1,95501
218,10,1,95501
219,10,1,95501
222,10,1,95501
224,10,1,95501
226,10,1,95501
229,10,1,95501
232,10,1,95501
237,10,1,95501
115,11,1,95501
145,11,1,95501
189,11,1,95501
211,11,1,95501
228,12,1,95501
12,13,1,95501
20,13,1,95501
27,13,1,95501
30,13,1,95501
56,13,1,95501
70,13,1,95501
79,13,1,95501
133,13,1,95501
135,13,1,95501
136,13,1,95501
147,13,1,95501
153,13,1,95501
163,13,1,95501
176,13,1,95501
183,13,1,95501
193,13,1,95501
209,13,1,95501
228,13,1,95501
239,13,1,95501
40,4,1,96001
73,4,1,96001
126,4,1,96001
41,5,1,96001
1,7,1,96001
5,7,1,96001
6,7,1,96001
13,7,1,96001
34,7,1,96001
36,7,1,96001
40,7,1,96001
43,7,1,96001
44,7,1,96001
46,7,1,96001
60,7,1,96001
64,7,1,96001
65,7,1,96001
68,7,1,96001
69,7,1,96001
74,7,1,96001
76,7,1,96001
81,7,1,96001
84,7,1,96001
95,7,1,96001
98,7,1,96001
99,7,1,96001
100,7,1,96001
101,7,1,96001
103,7,1,96001
106,7,1,96001
112,7,1,96001
114,7,1,96001
115,7,1,96001
116,7,1,96001
126,7,1,96001
133,7,1,96001
135,7,1,96001
137,7,1,96001
141,7,1,96001
144,7,1,96001
147,7,1,96001
158,7,1,96001
160,7,1,96001
162,7,1,96001
175,7,1,96001
181,7,1,96001
183,7,1,96001
189,7,1,96001
194,7,1,96001
200,7,1,96001
201,7,1,96001
206,7,1,96001
207,7,1,96001
214,7,1,96001
216,7,1,96001
218,7,1,96001
224,7,1,96001
228,7,1,96001
229,7,1,96001
232,7,1,96001
247,7,1,96001
127,9,1,96001
3,10,1,96001
4,10,1,96001
5,10,1,96001
16,10,1,96001
22,10,1,96001
27,10,1,96001
29,10,1,96001
38,10,1,96001
44,10,1,96001
46,10,1,96001
48,10,1,96001
58,10,1,96001
85,10,1,96001
90,10,1,96001
100,10,1,96001
125,10,1,96001
127,10,1,96001
136,10,1,96001
145,10,1,96001
154,10,1,96001
158,10,1,96001
159,10,1,96001
162,10,1,96001
163,10,1,96001
168,10,1,96001
175,10,1,96001
177,10,1,96001
185,10,1,96001
188,10,1,96001
200,10,1,96001
202,10,1,96001
205,10,1,96001
206,10,1,96001
209,10,1,96001
211,10,1,96001
217,10,1,96001
219,10,1,96001
222,10,1,96001
237,10,1,96001
244,10,1,96001
87,11,1,96001
16,12,1,96001
124,12,1,96001
192,12,1,96001
6,13,1,96001
56,13,1,96001
57,13,1,96001
79,13,1,96001
98,13,1,96001
109,13,1,96001
153,13,1,96001
176,13,1,96001
219,13,1,96001
222,13,1,96001
250,13,1,96001
40,5,1,96501
129,6,1,96501
1,7,1,96501
5,7,1,96501
6,7,1,96501
7,7,1,96501
14,7,1,96501
23,7,1,96501
32,7,1,96501
34,7,1,96501
41,7,1,96501
43,7,1,96501
49,7,1,96501
58,7,1,96501
68,7,1,96501
73,7,1,96501
76,7,1,96501
81,7,1,96501
89,7,1,96501
94,7,1,96501
98,7,1,96501
99,7,1,96501
100,7,1,96501
101,7,1,96501
103,7,1,96501
112,7,1,96501
114,7,1,96501
115,7,1,96501
116,7,1,96501
126,7,1,96501
136,7,1,96501
137,7,1,96501
141,7,1,96501
144,7,1,96501
147,7,1,96501
149,7,1,96501
153,7,1,96501
160,7,1,96501
162,7,1,96501
181,7,1,96501
183,7,1,96501
189,7,1,96501
194,7,1,96501
198,7,1,96501
200,7,1,96501
201,7,1,96501
206,7,1,96501
207,7,1,96501
216,7,1,96501
218,7,1,96501
228,7,1,96501
232,7,1,96501
244,7,1,96501
247,7,1,96501
13,8,1,96501
133,9,1,96501
237,9,1,96501
3,10,1,96501
4,10,1,96501
5,10,1,96501
13,10,1,96501
22,10,1,96501
23,10,1,96501
24,10,1,96501
27,10,1,96501
38,10,1,96501
43,10,1,96501
57,10,1,96501
62,10,1,96501
65,10,1,96501
67,10,1,96501
69,10,1,96501
73,10,1,96501
74,10,1,96501
76,10,1,96501
81,10,1,96501
84,10,1,96501
118,10,1,96501
121,10,1,96501
125,10,1,96501
127,10,1,96501
132,10,1,96501
133,10,1,96501
135,10,1,96501
136,10,1,96501
139,10,1,96501
145,10,1,96501
168,10,1,96501
171,10,1,96501
177,10,1,96501
179,10,1,96501
181,10,1,96501
183,10,1,96501
185,10,1,96501
191,10,1,96501
201,10,1,96501
205,10,1,96501
209,10,1,96501
211,10,1,96501
218,10,1,96501
224,10,1,96501
226,10,1,96501
228,10,1,96501
232,10,1,96501
237,10,1,96501
239,10,1,96501
7,11,1,96501
53,11,1,96501
108,11,1,96501
126,11,1,96501
146,11,1,96501
163,11,1,96501
56,12,1,96501
57,12,1,96501
64,12,1,96501
103,12,1,96501
109,12,1,96501
112,12,1,96501
115,12,1,96501
160,12,1,96501
200,12,1,96501
209,12,1,96501
214,12,1,96501
215,12,1,96501
222,12,1,96501
247,12,1,96501
20,13,1,96501
30,13,1,96501
33,13,1,96501
38,13,1,96501
79,13,1,96501
81,13,1,96501
114,13,1,96501
135,13,1,96501
147,13,1,96501
163,13,1,96501
166,13,1,96501
183,13,1,96501
219,13,1,96501
250,13,1,96501
40,5,1,97001
60,5,1,97001
68,5,1,97001
126,5,1,97001
183,5,1,97001
207,5,1,97001
228,5,1,97001
1,7,1,97001
3,7,1,97001
5,7,1,97001
6,7,1,97001
10,7,1,97001
23,7,1,97001
32,7,1,97001
34,7,1,97001
36,7,1,97001
40,7,1,97001
41,7,1,97001
58,7,1,97001
60,7,1,97001
73,7,1,97001
74,7,1,97001
76,7,1,97001
81,7,1,97001
84,7,1,97001
89,7,1,97001
98,7,1,97001
99,7,1,97001
100,7,1,97001
101,7,1,97001
116,7,1,97001
133,7,1,97001
135,7,1,97001
141,7,1,97001
144,7,1,97001
147,7,1,97001
153,7,1,97001
158,7,1,97001
160,7,1,97001
162,7,1,97001
171,7,1,97001
177,7,1,97001
179,7,1,97001
181,7,1,97001
183,7,1,97001
200,7,1,97001
201,7,1,97001
206,7,1,97001
207,7,1,97001
216,7,1,97001
218,7,1,97001
224,7,1,97001
228,7,1,97001
229,7,1,97001
232,7,1,97001
247,7,1,97001
84,9,1,97001
135,9,1,97001
4,10,1,97001
21,10,1,97001
22,10,1,97001
24,10,1,97001
27,10,1,97001
40,10,1,97001
43,10,1,97001
48,10,1,97001
49,10,1,97001
51,10,1,97001
55,10,1,97001
63,10,1,97001
64,10,1,97001
65,10,1,97001
69,10,1,97001
84,10,1,97001
103,10,1,97001
112,10,1,97001
114,10,1,97001
117,10,1,97001
118,10,1,97001
119,10,1,97001
121,10,1,97001
125,10,1,97001
126,10,1,97001
127,10,1,97001
132,10,1,97001
137,10,1,97001
145,10,1,97001
147,10,1,97001
148,10,1,97001
160,10,1,97001
163,10,1,97001
167,10,1,97001
168,10,1,97001
175,10,1,97001
182,10,1,97001
183,10,1,97001
185,10,1,97001
191,10,1,97001
202,10,1,97001
205,10,1,97001
206,10,1,97001
211,10,1,97001
227,10,1,97001
229,10,1,97001
237,10,1,97001
239,10,1,97001
43,12,1,97001
56,12,1,97001
70,12,1,97001
87,12,1,97001
98,12,1,97001
115,12,1,97001
124,12,1,97001
136,12,1,97001
153,12,1,97001
193,12,1,97001
208,12,1,97001
211,12,1,97001
212,12,1,97001
219,12,1,97001
222,12,1,97001
226,12,1,97001
228,12,1,97001
238,12,1,97001
245,12,1,97001
250,12,1,97001
20,13,1,97001
27,13,1,97001
30,13,1,97001
38,13,1,97001
57,13,1,97001
60,13,1,97001
79,13,1,97001
109,13,1,97001
120,13,1,97001
122,13,1,97001
133,13,1,97001
136,13,1,97001
147,13,1,97001
163,13,1,97001
209,13,1,97001
248,13,1,97001
36,6,1,97501
60,6,1,97501
99,6,1,97501
133,6,1,97501
183,6,1,97501
189,6,1,97501
194,6,1,97501
229,6,1,97501
1,7,1,97501
5,7,1,97501
6,7,1,97501
7,7,1,97501
10,7,1,97501
13,7,1,97501
32,7,1,97501
34,7,1,97501
41,7,1,97501
57,7,1,97501
60,7,1,97501
64,7,1,97501
68,7,1,97501
69,7,1,97501
73,7,1,97501
84,7,1,97501
85,7,1,97501
98,7,1,97501
99,7,1,97501
100,7,1,97501
112,7,1,97501
116,7,1,97501
126,7,1,97501
133,7,1,97501
136,7,1,97501
137,7,1,97501
140,7,1,97501
153,7,1,97501
158,7,1,97501
162,7,1,97501
175,7,1,97501
179,7,1,97501
181,7,1,97501
183,7,1,97501
200,7,1,97501
201,7,1,97501
207,7,1,97501
216,7,1,97501
232,7,1,97501
1,10,1,97501
3,10,1,97501
5,10,1,97501
10,10,1,97501
13,10,1,97501
17,10,1,97501
22,10,1,97501
24,10,1,97501
30,10,1,97501
38,10,1,97501
40,10,1,97501
41,10,1,97501
43,10,1,97501
44,10,1,97501
48,10,1,97501
53,10,1,97501
55,10,1,97501
57,10,1,97501
64,10,1,97501
65,10,1,97501
74,10,1,97501
81,10,1,97501
87,10,1,97501
89,10,1,97501
95,10,1,97501
98,10,1,97501
99,10,1,97501
101,10,1,97501
103,10,1,97501
108,10,1,97501
114,10,1,97501
115,10,1,97501
117,10,1,97501
118,10,1,97501
121,10,1,97501
126,10,1,97501
127,10,1,97501
128,10,1,97501
129,10,1,97501
132,10,1,97501
135,10,1,97501
137,10,1,97501
141,10,1,97501
160,10,1,97501
162,10,1,97501
167,10,1,97501
168,10,1,97501
171,10,1,97501
177,10,1,97501
181,10,1,97501
183,10,1,97501
185,10,1,97501
188,10,1,97501
193,10,1,97501
197,10,1,97501
199,10,1,97501
201,10,1,97501
202,10,1,97501
205,10,1,97501
209,10,1,97501
211,10,1,97501
222,10,1,97501
224,10,1,97501
225,10,1,97501
226,10,1,97501
228,10,1,97501
237,10,1,97501
239,10,1,97501
10,11,1,97501
27,11,1,97501
70,11,1,97501
87,11,1,97501
121,11,1,97501
205,11,1,97501
218,11,1,97501
38,12,1,97501
43,12,1,97501
60,12,1,97501
65,12,1,97501
79,12,1,97501
124,12,1,97501
135,12,1,97501
136,12,1,97501
153,12,1,97501
192,12,1,97501
219,12,1,97501
239,12,1,97501
245,12,1,97501
250,12,1,97501
56,13,1,97501
64,13,1,97501
109,13,1,97501
116,13,1,97501
193,13,1,97501
199,13,1,97501
209,13,1,97501
219,13,1,97501
68,4,1,98001
73,4,1,98001
85,4,1,98001
103,4,1,98001
126,4,1,98001
140,4,1,98001
153,4,1,98001
158,4,1,98001
175,4,1,98001
189,4,1,98001
216,4,1,98001
224,4,1,98001
5,5,1,98001
75,5,1,98001
85,5,1,98001
126,5,1,98001
128,5,1,98001
153,5,1,98001
224,5,1,98001
5,6,1,98001
7,6,1,98001
14,6,1,98001
32,6,1,98001
36,6,1,98001
40,6,1,98001
41,6,1,98001
73,6,1,98001
76,6,1,98001
81,6,1,98001
85,6,1,98001
103,6,1,98001
126,6,1,98001
136,6,1,98001
137,6,1,98001
140,6,1,98001
147,6,1,98001
149,6,1,98001
158,6,1,98001
162,6,1,98001
175,6,1,98001
177,6,1,98001
189,6,1,98001
200,6,1,98001
207,6,1,98001
216,6,1,98001
224,6,1,98001
229,6,1,98001
232,6,1,98001
247,6,1,98001
3,7,1,98001
5,7,1,98001
6,7,1,98001
34,7,1,98001
57,7,1,98001
65,7,1,98001
69,7,1,98001
74,7,1,98001
76,7,1,98001
81,7,1,98001
89,7,1,98001
98,7,1,98001
99,7,1,98001
100,7,1,98001
103,7,1,98001
106,7,1,98001
114,7,1,98001
116,7,1,98001
133,7,1,98001
135,7,1,98001
136,7,1,98001
141,7,1,98001
147,7,1,98001
158,7,1,98001
171,7,1,98001
175,7,1,98001
177,7,1,98001
179,7,1,98001
181,7,1,98001
189,7,1,98001
201,7,1,98001
206,7,1,98001
207,7,1,98001
215,7,1,98001
216,7,1,98001
218,7,1,98001
228,7,1,98001
244,7,1,98001
1,9,1,98001
27,9,1,98001
34,9,1,98001
36,9,1,98001
42,9,1,98001
43,9,1,98001
68,9,1,98001
127,9,1,98001
194,9,1,98001
197,9,1,98001
207,9,1,98001
224,9,1,98001
3,10,1,98001
4,10,1,98001
5,10,1,98001
12,10,1,98001
13,10,1,98001
15,10,1,98001
22,10,1,98001
23,10,1,98001
24,10,1,98001
27,10,1,98001
36,10,1,98001
38,10,1,98001
39,10,1,98001
58,10,1,98001
60,10,1,98001
62,10,1,98001
64,10,1,98001
65,10,1,98001
67,10,1,98001
74,10,1,98001
84,10,1,98001
87,10,1,98001
90,10,1,98001
93,10,1,98001
100,10,1,98001
103,10,1,98001
108,10,1,98001
110,10,1,98001
112,10,1,98001
118,10,1,98001
119,10,1,98001
121,10,1,98001
125,10,1,98001
132,10,1,98001
133,10,1,98001
137,10,1,98001
139,10,1,98001
144,10,1,98001
145,10,1,98001
158,10,1,98001
160,10,1,98001
162,10,1,98001
163,10,1,98001
167,10,1,98001
168,10,1,98001
170,10,1,98001
183,10,1,98001
185,10,1,98001
187,10,1,98001
188,10,1,98001
191,10,1,98001
194,10,1,98001
197,10,1,98001
201,10,1,98001
202,10,1,98001
205,10,1,98001
206,10,1,98001
209,10,1,98001
211,10,1,98001
216,10,1,98001
217,10,1,98001
219,10,1,98001
222,10,1,98001
224,10,1,98001
227,10,1,98001
229,10,1,98001
232,10,1,98001
237,10,1,98001
248,10,1,98001
10,12,1,98001
19,12,1,98001
27,12,1,98001
33,12,1,98001
38,12,1,98001
43,12,1,98001
56,12,1,98001
60,12,1,98001
65,12,1,98001
71,12,1,98001
81,12,1,98001
82,12,1,98001
101,12,1,98001
109,12,1,98001
112,12,1,98001
115,12,1,98001
117,12,1,98001
122,12,1,98001
133,12,1,98001
135,12,1,98001
146,12,1,98001
153,12,1,98001
166,12,1,98001
169,12,1,98001
171,12,1,98001
176,12,1,98001
182,12,1,98001
183,12,1,98001
189,12,1,98001
192,12,1,98001
193,12,1,98001
205,12,1,98001
208,12,1,98001
211,12,1,98001
212,12,1,98001
222,12,1,98001
237,12,1,98001
239,12,1,98001
244,12,1,98001
250,12,1,98001
6,13,1,98001
27,13,1,98001
30,13,1,98001
56,13,1,98001
64,13,1,98001
79,13,1,98001
81,13,1,98001
98,13,1,98001
109,13,1,98001
112,13,1,98001
114,13,1,98001
120,13,1,98001
135,13,1,98001
136,13,1,98001
147,13,1,98001
219,13,1,98001
222,13,1,98001
239,13,1,98001
224,4,1,98501
1,7,1,98501
5,7,1,98501
6,7,1,98501
14,7,1,98501
34,7,1,98501
36,7,1,98501
40,7,1,98501
41,7,1,98501
43,7,1,98501
58,7,1,98501
60,7,1,98501
65,7,1,98501
68,7,1,98501
73,7,1,98501
74,7,1,98501
81,7,1,98501
84,7,1,98501
85,7,1,98501
89,7,1,98501
94,7,1,98501
95,7,1,98501
98,7,1,98501
99,7,1,98501
100,7,1,98501
106,7,1,98501
114,7,1,98501
116,7,1,98501
126,7,1,98501
135,7,1,98501
136,7,1,98501
137,7,1,98501
147,7,1,98501
151,7,1,98501
160,7,1,98501
162,7,1,98501
175,7,1,98501
179,7,1,98501
181,7,1,98501
183,7,1,98501
201,7,1,98501
207,7,1,98501
218,7,1,98501
228,7,1,98501
232,7,1,98501
60,8,1,98501
116,8,1,98501
133,8,1,98501
206,8,1,98501
216,8,1,98501
147,9,1,98501
4,10,1,98501
5,10,1,98501
21,10,1,98501
22,10,1,98501
23,10,1,98501
24,10,1,98501
27,10,1,98501
32,10,1,98501
34,10,1,98501
38,10,1,98501
42,10,1,98501
48,10,1,98501
57,10,1,98501
63,10,1,98501
66,10,1,98501
87,10,1,98501
98,10,1,98501
99,10,1,98501
103,10,1,98501
108,10,1,98501
112,10,1,98501
117,10,1,98501
118,10,1,98501
121,10,1,98501
125,10,1,98501
127,10,1,98501
132,10,1,98501
134,10,1,98501
138,10,1,98501
139,10,1,98501
141,10,1,98501
142,10,1,98501
145,10,1,98501
147,10,1,98501
153,10,1,98501
160,10,1,98501
162,10,1,98501
168,10,1,98501
171,10,1,98501
177,10,1,98501
181,10,1,98501
185,10,1,98501
191,10,1,98501
197,10,1,98501
199,10,1,98501
200,10,1,98501
202,10,1,98501
205,10,1,98501
209,10,1,98501
211,10,1,98501
216,10,1,98501
225,10,1,98501
226,10,1,98501
229,10,1,98501
237,10,1,98501
244,10,1,98501
89,11,1,98501
190,11,1,98501
17,12,1,98501
30,12,1,98501
38,12,1,98501
65,12,1,98501
70,12,1,98501
82,12,1,98501
101,12,1,98501
109,12,1,98501
115,12,1,98501
163,12,1,98501
169,12,1,98501
170,12,1,98501
191,12,1,98501
205,12,1,98501
214,12,1,98501
219,12,1,98501
222,12,1,98501
235,12,1,98501
237,12,1,98501
56,13,1,98501
57,13,1,98501
114,13,1,98501
116,13,1,98501
135,13,1,98501
163,13,1,98501
200,13,1,98501
209,13,1,98501
250,13,1,98501
40,5,1,99001
58,5,1,99001
73,5,1,99001
129,5,1,99001
147,5,1,99001
153,5,1,99001
162,5,1,99001
179,5,1,99001
189,5,1,99001
228,5,1,99001
247,5,1,99001
1,7,1,99001
6,7,1,99001
13,7,1,99001
23,7,1,99001
32,7,1,99001
36,7,1,99001
41,7,1,99001
43,7,1,99001
46,7,1,99001
60,7,1,99001
65,7,1,99001
68,7,1,99001
73,7,1,99001
74,7,1,99001
76,7,1,99001
81,7,1,99001
84,7,1,99001
85,7,1,99001
89,7,1,99001
95,7,1,99001
99,7,1,99001
100,7,1,99001
103,7,1,99001
106,7,1,99001
112,7,1,99001
114,7,1,99001
116,7,1,99001
126,7,1,99001
129,7,1,99001
133,7,1,99001
153,7,1,99001
158,7,1,99001
160,7,1,99001
164,7,1,99001
171,7,1,99001
177,7,1,99001
179,7,1,99001
181,7,1,99001
183,7,1,99001
189,7,1,99001
194,7,1,99001
200,7,1,99001
201,7,1,99001
207,7,1,99001
215,7,1,99001
216,7,1,99001
229,7,1,99001
232,7,1,99001
233,7,1,99001
34,8,1,99001
85,8,1,99001
4,10,1,99001
5,10,1,99001
16,10,1,99001
23,10,1,99001
24,10,1,99001
31,10,1,99001
36,10,1,99001
42,10,1,99001
48,10,1,99001
51,10,1,99001
57,10,1,99001
58,10,1,99001
62,10,1,99001
76,10,1,99001
84,10,1,99001
87,10,1,99001
90,10,1,99001
91,10,1,99001
98,10,1,99001
107,10,1,99001
108,10,1,99001
109,10,1,99001
112,10,1,99001
114,10,1,99001
115,10,1,99001
118,10,1,99001
121,10,1,99001
125,10,1,99001
132,10,1,99001
133,10,1,99001
135,10,1,99001
137,10,1,99001
138,10,1,99001
141,10,1,99001
145,10,1,99001
154,10,1,99001
162,10,1,99001
163,10,1,99001
167,10,1,99001
168,10,1,99001
185,10,1,99001
191,10,1,99001
197,10,1,99001
200,10,1,99001
201,10,1,99001
202,10,1,99001
205,10,1,99001
207,10,1,99001
209,10,1,99001
211,10,1,99001
218,10,1,99001
219,10,1,99001
222,10,1,99001
223,10,1,99001
224,10,1,99001
226,10,1,99001
232,10,1,99001
233,10,1,99001
237,10,1,99001
244,10,1,99001
247,10,1,99001
17,12,1,99001
19,12,1,99001
38,12,1,99001
56,12,1,99001
70,12,1,99001
95,12,1,99001
101,12,1,99001
115,12,1,99001
124,12,1,99001
189,12,1,99001
208,12,1,99001
237,12,1,99001
6,13,1,99001
20,13,1,99001
27,13,1,99001
33,13,1,99001
57,13,1,99001
70,13,1,99001
79,13,1,99001
80,13,1,99001
81,13,1,99001
96,13,1,99001
109,13,1,99001
112,13,1,99001
133,13,1,99001
135,13,1,99001
176,13,1,99001
200,13,1,99001
208,13,1,99001
209,13,1,99001
222,13,1,99001
244,13,1,99001
250,13,1,99001
58,5,1,99501
136,5,1,99501
40,6,1,99501
41,6,1,99501
81,6,1,99501
126,6,1,99501
128,6,1,99501
1,7,1,99501
5,7,1,99501
6,7,1,99501
10,7,1,99501
13,7,1,99501
14,7,1,99501
23,7,1,99501
34,7,1,99501
41,7,1,99501
43,7,1,99501
58,7,1,99501
60,7,1,99501
63,7,1,99501
64,7,1,99501
65,7,1,99501
69,7,1,99501
73,7,1,99501
74,7,1,99501
84,7,1,99501
98,7,1,99501
99,7,1,99501
100,7,1,99501
103,7,1,99501
105,7,1,99501
112,7,1,99501
114,7,1,99501
133,7,1,99501
135,7,1,99501
141,7,1,99501
144,7,1,99501
158,7,1,99501
160,7,1,99501
162,7,1,99501
175,7,1,99501
177,7,1,99501
179,7,1,99501
181,7,1,99501
189,7,1,99501
194,7,1,99501
206,7,1,99501
207,7,1,99501
216,7,1,99501
218,7,1,99501
228,7,1,99501
244,7,1,99501
15,8,1,99501
106,8,1,99501
116,8,1,99501
160,8,1,99501
162,8,1,99501
183,8,1,99501
201,8,1,99501
206,8,1,99501
232,8,1,99501
32,9,1,99501
98,9,1,99501
127,9,1,99501
247,9,1,99501
4,10,1,99501
9,10,1,99501
14,10,1,99501
22,10,1,99501
27,10,1,99501
29,10,1,99501
38,10,1,99501
68,10,1,99501
81,10,1,99501
87,10,1,99501
