i,j,x,sampno
217,7,1,38001
218,7,1,38001
220,7,1,38001
226,7,1,38001
230,7,1,38001
246,7,1,38001
9,8,1,38001
27,8,1,38001
31,8,1,38001
34,8,1,38001
43,8,1,38001
51,8,1,38001
60,8,1,38001
70,8,1,38001
71,8,1,38001
74,8,1,38001
85,8,1,38001
87,8,1,38001
111,8,1,38001
112,8,1,38001
121,8,1,38001
130,8,1,38001
142,8,1,38001
144,8,1,38001
150,8,1,38001
155,8,1,38001
156,8,1,38001
172,8,1,38001
173,8,1,38001
176,8,1,38001
179,8,1,38001
181,8,1,38001
184,8,1,38001
206,8,1,38001
209,8,1,38001
215,8,1,38001
218,8,1,38001
2,9,1,38001
5,9,1,38001
8,9,1,38001
12,9,1,38001
19,9,1,38001
24,9,1,38001
25,9,1,38001
27,9,1,38001
33,9,1,38001
37,9,1,38001
39,9,1,38001
45,9,1,38001
46,9,1,38001
59,9,1,38001
60,9,1,38001
62,9,1,38001
66,9,1,38001
67,9,1,38001
70,9,1,38001
74,9,1,38001
76,9,1,38001
80,9,1,38001
83,9,1,38001
85,9,1,38001
86,9,1,38001
88,9,1,38001
91,9,1,38001
93,9,1,38001
96,9,1,38001
97,9,1,38001
100,9,1,38001
103,9,1,38001
105,9,1,38001
106,9,1,38001
114,9,1,38001
118,9,1,38001
120,9,1,38001
121,9,1,38001
135,9,1,38001
137,9,1,38001
142,9,1,38001
144,9,1,38001
145,9,1,38001
149,9,1,38001
151,9,1,38001
154,9,1,38001
156,9,1,38001
157,9,1,38001
158,9,1,38001
160,9,1,38001
162,9,1,38001
169,9,1,38001
176,9,1,38001
179,9,1,38001
185,9,1,38001
190,9,1,38001
195,9,1,38001
199,9,1,38001
201,9,1,38001
205,9,1,38001
206,9,1,38001
208,9,1,38001
219,9,1,38001
226,9,1,38001
227,9,1,38001
245,9,1,38001
248,9,1,38001
250,9,1,38001
1,11,1,38001
2,11,1,38001
3,11,1,38001
6,11,1,38001
7,11,1,38001
8,11,1,38001
19,11,1,38001
20,11,1,38001
25,11,1,38001
33,11,1,38001
37,11,1,38001
44,11,1,38001
54,11,1,38001
56,11,1,38001
63,11,1,38001
65,11,1,38001
66,11,1,38001
67,11,1,38001
68,11,1,38001
70,11,1,38001
72,11,1,38001
74,11,1,38001
75,11,1,38001
93,11,1,38001
94,11,1,38001
100,11,1,38001
101,11,1,38001
103,11,1,38001
105,11,1,38001
108,11,1,38001
111,11,1,38001
114,11,1,38001
118,11,1,38001
120,11,1,38001
121,11,1,38001
122,11,1,38001
125,11,1,38001
127,11,1,38001
129,11,1,38001
130,11,1,38001
134,11,1,38001
137,11,1,38001
140,11,1,38001
143,11,1,38001
144,11,1,38001
147,11,1,38001
148,11,1,38001
149,11,1,38001
156,11,1,38001
161,11,1,38001
168,11,1,38001
173,11,1,38001
179,11,1,38001
183,11,1,38001
186,11,1,38001
188,11,1,38001
198,11,1,38001
202,11,1,38001
207,11,1,38001
210,11,1,38001
212,11,1,38001
220,11,1,38001
223,11,1,38001
226,11,1,38001
227,11,1,38001
228,11,1,38001
234,11,1,38001
235,11,1,38001
248,11,1,38001
212,12,1,38001
2,13,1,38001
32,13,1,38001
41,13,1,38001
58,13,1,38001
74,13,1,38001
77,13,1,38001
96,13,1,38001
100,13,1,38001
121,13,1,38001
133,13,1,38001
137,13,1,38001
162,13,1,38001
173,13,1,38001
179,13,1,38001
183,13,1,38001
193,13,1,38001
194,13,1,38001
197,13,1,38001
219,13,1,38001
226,13,1,38001
27,4,1,38501
70,4,1,38501
77,4,1,38501
128,4,1,38501
142,4,1,38501
180,4,1,38501
191,4,1,38501
209,4,1,38501
216,4,1,38501
116,5,1,38501
138,5,1,38501
177,5,1,38501
180,5,1,38501
209,5,1,38501
2,6,1,38501
9,6,1,38501
45,6,1,38501
111,6,1,38501
128,6,1,38501
139,6,1,38501
157,6,1,38501
191,6,1,38501
216,6,1,38501
2,7,1,38501
3,7,1,38501
8,7,1,38501
9,7,1,38501
15,7,1,38501
25,7,1,38501
31,7,1,38501
34,7,1,38501
36,7,1,38501
38,7,1,38501
60,7,1,38501
65,7,1,38501
66,7,1,38501
67,7,1,38501
70,7,1,38501
71,7,1,38501
78,7,1,38501
83,7,1,38501
87,7,1,38501
91,7,1,38501
96,7,1,38501
100,7,1,38501
101,7,1,38501
102,7,1,38501
103,7,1,38501
108,7,1,38501
111,7,1,38501
114,7,1,38501
116,7,1,38501
117,7,1,38501
130,7,1,38501
131,7,1,38501
135,7,1,38501
138,7,1,38501
143,7,1,38501
144,7,1,38501
145,7,1,38501
149,7,1,38501
154,7,1,38501
155,7,1,38501
160,7,1,38501
166,7,1,38501
173,7,1,38501
176,7,1,38501
177,7,1,38501
179,7,1,38501
183,7,1,38501
184,7,1,38501
185,7,1,38501
191,7,1,38501
217,7,1,38501
218,7,1,38501
220,7,1,38501
235,7,1,38501
246,7,1,38501
249,7,1,38501
1,8,1,38501
2,8,1,38501
3,8,1,38501
5,8,1,38501
7,8,1,38501
8,8,1,38501
14,8,1,38501
18,8,1,38501
24,8,1,38501
25,8,1,38501
27,8,1,38501
29,8,1,38501
33,8,1,38501
34,8,1,38501
36,8,1,38501
38,8,1,38501
41,8,1,38501
42,8,1,38501
43,8,1,38501
46,8,1,38501
48,8,1,38501
53,8,1,38501
60,8,1,38501
61,8,1,38501
62,8,1,38501
65,8,1,38501
66,8,1,38501
67,8,1,38501
70,8,1,38501
71,8,1,38501
74,8,1,38501
76,8,1,38501
78,8,1,38501
83,8,1,38501
85,8,1,38501
87,8,1,38501
89,8,1,38501
91,8,1,38501
93,8,1,38501
97,8,1,38501
100,8,1,38501
102,8,1,38501
103,8,1,38501
104,8,1,38501
106,8,1,38501
107,8,1,38501
108,8,1,38501
112,8,1,38501
117,8,1,38501
118,8,1,38501
121,8,1,38501
128,8,1,38501
135,8,1,38501
139,8,1,38501
142,8,1,38501
144,8,1,38501
145,8,1,38501
146,8,1,38501
149,8,1,38501
150,8,1,38501
151,8,1,38501
154,8,1,38501
155,8,1,38501
156,8,1,38501
157,8,1,38501
160,8,1,38501
169,8,1,38501
172,8,1,38501
173,8,1,38501
177,8,1,38501
180,8,1,38501
181,8,1,38501
183,8,1,38501
184,8,1,38501
185,8,1,38501
191,8,1,38501
196,8,1,38501
200,8,1,38501
202,8,1,38501
206,8,1,38501
215,8,1,38501
218,8,1,38501
219,8,1,38501
220,8,1,38501
226,8,1,38501
230,8,1,38501
231,8,1,38501
248,8,1,38501
8,9,1,38501
19,9,1,38501
42,9,1,38501
46,9,1,38501
47,9,1,38501
61,9,1,38501
66,9,1,38501
80,9,1,38501
92,9,1,38501
96,9,1,38501
100,9,1,38501
105,9,1,38501
108,9,1,38501
111,9,1,38501
120,9,1,38501
130,9,1,38501
134,9,1,38501
135,9,1,38501
141,9,1,38501
150,9,1,38501
172,9,1,38501
177,9,1,38501
179,9,1,38501
180,9,1,38501
190,9,1,38501
191,9,1,38501
201,9,1,38501
227,9,1,38501
245,9,1,38501
246,9,1,38501
248,9,1,38501
125,10,1,38501
160,10,1,38501
213,10,1,38501
1,11,1,38501
5,11,1,38501
7,11,1,38501
14,11,1,38501
20,11,1,38501
23,11,1,38501
25,11,1,38501
27,11,1,38501
28,11,1,38501
32,11,1,38501
33,11,1,38501
36,11,1,38501
37,11,1,38501
43,11,1,38501
50,11,1,38501
51,11,1,38501
60,11,1,38501
86,11,1,38501
92,11,1,38501
94,11,1,38501
96,11,1,38501
101,11,1,38501
117,11,1,38501
120,11,1,38501
121,11,1,38501
131,11,1,38501
134,11,1,38501
135,11,1,38501
142,11,1,38501
153,11,1,38501
157,11,1,38501
162,11,1,38501
165,11,1,38501
168,11,1,38501
170,11,1,38501
173,11,1,38501
182,11,1,38501
184,11,1,38501
185,11,1,38501
188,11,1,38501
197,11,1,38501
198,11,1,38501
207,11,1,38501
212,11,1,38501
220,11,1,38501
223,11,1,38501
225,11,1,38501
226,11,1,38501
232,11,1,38501
234,11,1,38501
240,11,1,38501
243,11,1,38501
245,11,1,38501
1,12,1,38501
4,12,1,38501
49,12,1,38501
56,12,1,38501
58,12,1,38501
86,12,1,38501
87,12,1,38501
99,12,1,38501
101,12,1,38501
105,12,1,38501
110,12,1,38501
114,12,1,38501
129,12,1,38501
147,12,1,38501
159,12,1,38501
168,12,1,38501
173,12,1,38501
183,12,1,38501
204,12,1,38501
212,12,1,38501
227,12,1,38501
232,12,1,38501
233,12,1,38501
236,12,1,38501
238,12,1,38501
241,12,1,38501
27,4,1,39001
42,4,1,39001
46,4,1,39001
70,4,1,39001
75,4,1,39001
77,4,1,39001
87,4,1,39001
101,4,1,39001
105,4,1,39001
128,4,1,39001
142,4,1,39001
146,4,1,39001
155,4,1,39001
160,4,1,39001
177,4,1,39001
180,4,1,39001
184,4,1,39001
185,4,1,39001
191,4,1,39001
209,4,1,39001
216,4,1,39001
226,4,1,39001
12,5,1,39001
27,5,1,39001
38,5,1,39001
42,5,1,39001
60,5,1,39001
62,5,1,39001
65,5,1,39001
101,5,1,39001
128,5,1,39001
130,5,1,39001
138,5,1,39001
139,5,1,39001
142,5,1,39001
166,5,1,39001
177,5,1,39001
180,5,1,39001
218,5,1,39001
226,5,1,39001
2,6,1,39001
48,6,1,39001
61,6,1,39001
62,6,1,39001
87,6,1,39001
130,6,1,39001
144,6,1,39001
181,6,1,39001
217,6,1,39001
218,6,1,39001
15,7,1,39001
34,7,1,39001
36,7,1,39001
45,7,1,39001
48,7,1,39001
66,7,1,39001
67,7,1,39001
71,7,1,39001
76,7,1,39001
96,7,1,39001
97,7,1,39001
143,7,1,39001
144,7,1,39001
154,7,1,39001
160,7,1,39001
166,7,1,39001
173,7,1,39001
179,7,1,39001
181,7,1,39001
184,7,1,39001
191,7,1,39001
209,7,1,39001
1,8,1,39001
5,8,1,39001
8,8,1,39001
9,8,1,39001
15,8,1,39001
16,8,1,39001
17,8,1,39001
18,8,1,39001
24,8,1,39001
25,8,1,39001
27,8,1,39001
31,8,1,39001
33,8,1,39001
34,8,1,39001
38,8,1,39001
41,8,1,39001
42,8,1,39001
45,8,1,39001
46,8,1,39001
51,8,1,39001
53,8,1,39001
59,8,1,39001
60,8,1,39001
61,8,1,39001
62,8,1,39001
63,8,1,39001
66,8,1,39001
67,8,1,39001
71,8,1,39001
74,8,1,39001
75,8,1,39001
76,8,1,39001
78,8,1,39001
83,8,1,39001
85,8,1,39001
86,8,1,39001
88,8,1,39001
91,8,1,39001
92,8,1,39001
93,8,1,39001
96,8,1,39001
97,8,1,39001
100,8,1,39001
101,8,1,39001
102,8,1,39001
103,8,1,39001
105,8,1,39001
106,8,1,39001
107,8,1,39001
108,8,1,39001
111,8,1,39001
112,8,1,39001
116,8,1,39001
118,8,1,39001
128,8,1,39001
130,8,1,39001
138,8,1,39001
139,8,1,39001
143,8,1,39001
144,8,1,39001
145,8,1,39001
146,8,1,39001
149,8,1,39001
150,8,1,39001
154,8,1,39001
157,8,1,39001
160,8,1,39001
166,8,1,39001
169,8,1,39001
172,8,1,39001
173,8,1,39001
176,8,1,39001
177,8,1,39001
179,8,1,39001
180,8,1,39001
181,8,1,39001
184,8,1,39001
191,8,1,39001
200,8,1,39001
202,8,1,39001
203,8,1,39001
208,8,1,39001
209,8,1,39001
217,8,1,39001
224,8,1,39001
226,8,1,39001
227,8,1,39001
231,8,1,39001
235,8,1,39001
245,8,1,39001
246,8,1,39001
248,8,1,39001
249,8,1,39001
8,9,1,39001
139,9,1,39001
218,9,1,39001
5,10,1,39001
6,10,1,39001
19,10,1,39001
20,10,1,39001
24,10,1,39001
25,10,1,39001
27,10,1,39001
32,10,1,39001
34,10,1,39001
40,10,1,39001
47,10,1,39001
50,10,1,39001
51,10,1,39001
53,10,1,39001
60,10,1,39001
66,10,1,39001
74,10,1,39001
75,10,1,39001
85,10,1,39001
86,10,1,39001
89,10,1,39001
93,10,1,39001
105,10,1,39001
108,10,1,39001
112,10,1,39001
116,10,1,39001
117,10,1,39001
120,10,1,39001
121,10,1,39001
125,10,1,39001
127,10,1,39001
131,10,1,39001
134,10,1,39001
143,10,1,39001
150,10,1,39001
173,10,1,39001
177,10,1,39001
179,10,1,39001
183,10,1,39001
201,10,1,39001
207,10,1,39001
223,10,1,39001
225,10,1,39001
227,10,1,39001
229,10,1,39001
235,10,1,39001
243,10,1,39001
37,11,1,39001
52,11,1,39001
54,11,1,39001
56,11,1,39001
60,11,1,39001
70,11,1,39001
87,11,1,39001
96,11,1,39001
117,11,1,39001
127,11,1,39001
131,11,1,39001
139,11,1,39001
154,11,1,39001
168,11,1,39001
169,11,1,39001
188,11,1,39001
198,11,1,39001
205,11,1,39001
210,11,1,39001
211,11,1,39001
212,11,1,39001
235,11,1,39001
240,11,1,39001
242,11,1,39001
248,11,1,39001
4,12,1,39001
7,12,1,39001
17,12,1,39001
21,12,1,39001
24,12,1,39001
48,12,1,39001
49,12,1,39001
56,12,1,39001
58,12,1,39001
59,12,1,39001
65,12,1,39001
77,12,1,39001
100,12,1,39001
110,12,1,39001
112,12,1,39001
113,12,1,39001
120,12,1,39001
122,12,1,39001
129,12,1,39001
133,12,1,39001
144,12,1,39001
151,12,1,39001
162,12,1,39001
163,12,1,39001
165,12,1,39001
197,12,1,39001
204,12,1,39001
207,12,1,39001
211,12,1,39001
212,12,1,39001
227,12,1,39001
234,12,1,39001
238,12,1,39001
244,12,1,39001
2,13,1,39001
16,13,1,39001
28,13,1,39001
41,13,1,39001
49,13,1,39001
52,13,1,39001
86,13,1,39001
100,13,1,39001
105,13,1,39001
113,13,1,39001
129,13,1,39001
143,13,1,39001
144,13,1,39001
146,13,1,39001
149,13,1,39001
162,13,1,39001
193,13,1,39001
197,13,1,39001
223,13,1,39001
226,13,1,39001
240,13,1,39001
42,4,1,39501
77,4,1,39501
87,4,1,39501
101,4,1,39501
105,4,1,39501
128,4,1,39501
142,4,1,39501
146,4,1,39501
155,4,1,39501
160,4,1,39501
177,4,1,39501
184,4,1,39501
185,4,1,39501
218,4,1,39501
226,4,1,39501
1,5,1,39501
3,5,1,39501
42,5,1,39501
43,5,1,39501
46,5,1,39501
65,5,1,39501
70,5,1,39501
77,5,1,39501
105,5,1,39501
128,5,1,39501
130,5,1,39501
131,5,1,39501
138,5,1,39501
139,5,1,39501
142,5,1,39501
146,5,1,39501
177,5,1,39501
180,5,1,39501
184,5,1,39501
209,5,1,39501
218,5,1,39501
226,5,1,39501
230,5,1,39501
1,6,1,39501
2,6,1,39501
3,6,1,39501
43,6,1,39501
53,6,1,39501
61,6,1,39501
65,6,1,39501
83,6,1,39501
91,6,1,39501
101,6,1,39501
128,6,1,39501
130,6,1,39501
135,6,1,39501
139,6,1,39501
142,6,1,39501
144,6,1,39501
146,6,1,39501
149,6,1,39501
154,6,1,39501
157,6,1,39501
177,6,1,39501
185,6,1,39501
196,6,1,39501
209,6,1,39501
216,6,1,39501
218,6,1,39501
2,7,1,39501
3,7,1,39501
7,7,1,39501
8,7,1,39501
12,7,1,39501
25,7,1,39501
27,7,1,39501
31,7,1,39501
34,7,1,39501
38,7,1,39501
42,7,1,39501
43,7,1,39501
45,7,1,39501
46,7,1,39501
48,7,1,39501
60,7,1,39501
61,7,1,39501
65,7,1,39501
67,7,1,39501
70,7,1,39501
71,7,1,39501
87,7,1,39501
91,7,1,39501
103,7,1,39501
105,7,1,39501
111,7,1,39501
114,7,1,39501
128,7,1,39501
131,7,1,39501
137,7,1,39501
138,7,1,39501
139,7,1,39501
142,7,1,39501
143,7,1,39501
144,7,1,39501
146,7,1,39501
157,7,1,39501
162,7,1,39501
166,7,1,39501
173,7,1,39501
177,7,1,39501
179,7,1,39501
180,7,1,39501
184,7,1,39501
191,7,1,39501
202,7,1,39501
208,7,1,39501
216,7,1,39501
220,7,1,39501
226,7,1,39501
246,7,1,39501
249,7,1,39501
3,8,1,39501
7,8,1,39501
8,8,1,39501
15,8,1,39501
17,8,1,39501
18,8,1,39501
24,8,1,39501
27,8,1,39501
29,8,1,39501
31,8,1,39501
34,8,1,39501
38,8,1,39501
43,8,1,39501
48,8,1,39501
53,8,1,39501
60,8,1,39501
63,8,1,39501
65,8,1,39501
83,8,1,39501
91,8,1,39501
93,8,1,39501
97,8,1,39501
111,8,1,39501
116,8,1,39501
118,8,1,39501
121,8,1,39501
131,8,1,39501
138,8,1,39501
139,8,1,39501
142,8,1,39501
143,8,1,39501
145,8,1,39501
162,8,1,39501
166,8,1,39501
169,8,1,39501
172,8,1,39501
176,8,1,39501
177,8,1,39501
179,8,1,39501
216,8,1,39501
218,8,1,39501
235,8,1,39501
245,8,1,39501
25,9,1,39501
27,9,1,39501
49,9,1,39501
67,9,1,39501
93,9,1,39501
96,9,1,39501
106,9,1,39501
120,9,1,39501
130,9,1,39501
144,9,1,39501
172,9,1,39501
190,9,1,39501
199,9,1,39501
213,9,1,39501
218,9,1,39501
5,11,1,39501
17,11,1,39501
19,11,1,39501
20,11,1,39501
27,11,1,39501
34,11,1,39501
37,11,1,39501
45,11,1,39501
59,11,1,39501
66,11,1,39501
67,11,1,39501
86,11,1,39501
94,11,1,39501
100,11,1,39501
103,11,1,39501
112,11,1,39501
114,11,1,39501
117,11,1,39501
118,11,1,39501
120,11,1,39501
121,11,1,39501
122,11,1,39501
127,11,1,39501
128,11,1,39501
129,11,1,39501
134,11,1,39501
139,11,1,39501
146,11,1,39501
147,11,1,39501
161,11,1,39501
162,11,1,39501
168,11,1,39501
182,11,1,39501
183,11,1,39501
188,11,1,39501
196,11,1,39501
198,11,1,39501
211,11,1,39501
212,11,1,39501
227,11,1,39501
232,11,1,39501
248,11,1,39501
7,12,1,39501
17,12,1,39501
27,12,1,39501
49,12,1,39501
133,12,1,39501
197,12,1,39501
235,12,1,39501
48,13,1,39501
58,13,1,39501
111,13,1,39501
113,13,1,39501
129,13,1,39501
139,13,1,39501
147,13,1,39501
162,13,1,39501
180,13,1,39501
201,13,1,39501
207,13,1,39501
226,13,1,39501
234,13,1,39501
27,4,1,40001
42,4,1,40001
46,4,1,40001
70,4,1,40001
75,4,1,40001
77,4,1,40001
87,4,1,40001
101,4,1,40001
105,4,1,40001
128,4,1,40001
142,4,1,40001
155,4,1,40001
160,4,1,40001
177,4,1,40001
180,4,1,40001
184,4,1,40001
185,4,1,40001
191,4,1,40001
209,4,1,40001
216,4,1,40001
218,4,1,40001
226,4,1,40001
38,5,1,40001
128,5,1,40001
177,5,1,40001
185,5,1,40001
177,6,1,40001
191,6,1,40001
196,6,1,40001
2,7,1,40001
3,7,1,40001
5,7,1,40001
8,7,1,40001
12,7,1,40001
15,7,1,40001
27,7,1,40001
42,7,1,40001
60,7,1,40001
62,7,1,40001
65,7,1,40001
67,7,1,40001
83,7,1,40001
87,7,1,40001
96,7,1,40001
105,7,1,40001
108,7,1,40001
116,7,1,40001
118,7,1,40001
130,7,1,40001
131,7,1,40001
137,7,1,40001
138,7,1,40001
142,7,1,40001
154,7,1,40001
166,7,1,40001
191,7,1,40001
196,7,1,40001
208,7,1,40001
246,7,1,40001
249,7,1,40001
1,8,1,40001
15,8,1,40001
24,8,1,40001
25,8,1,40001
42,8,1,40001
45,8,1,40001
53,8,1,40001
61,8,1,40001
71,8,1,40001
78,8,1,40001
83,8,1,40001
85,8,1,40001
89,8,1,40001
105,8,1,40001
111,8,1,40001
114,8,1,40001
131,8,1,40001
135,8,1,40001
138,8,1,40001
139,8,1,40001
143,8,1,40001
154,8,1,40001
160,8,1,40001
169,8,1,40001
172,8,1,40001
173,8,1,40001
176,8,1,40001
181,8,1,40001
203,8,1,40001
209,8,1,40001
218,8,1,40001
226,8,1,40001
235,8,1,40001
248,8,1,40001
249,8,1,40001
15,9,1,40001
19,9,1,40001
24,9,1,40001
33,9,1,40001
34,9,1,40001
42,9,1,40001
76,9,1,40001
106,9,1,40001
108,9,1,40001
116,9,1,40001
121,9,1,40001
157,9,1,40001
180,9,1,40001
184,9,1,40001
202,9,1,40001
213,9,1,40001
74,10,1,40001
2,11,1,40001
5,11,1,40001
6,11,1,40001
20,11,1,40001
24,11,1,40001
37,11,1,40001
45,11,1,40001
60,11,1,40001
62,11,1,40001
65,11,1,40001
66,11,1,40001
70,11,1,40001
73,11,1,40001
75,11,1,40001
86,11,1,40001
96,11,1,40001
100,11,1,40001
101,11,1,40001
103,11,1,40001
117,11,1,40001
121,11,1,40001
125,11,1,40001
127,11,1,40001
130,11,1,40001
134,11,1,40001
139,11,1,40001
140,11,1,40001
149,11,1,40001
153,11,1,40001
161,11,1,40001
162,11,1,40001
168,11,1,40001
171,11,1,40001
173,11,1,40001
182,11,1,40001
185,11,1,40001
188,11,1,40001
193,11,1,40001
198,11,1,40001
202,11,1,40001
207,11,1,40001
220,11,1,40001
226,11,1,40001
232,11,1,40001
236,11,1,40001
242,11,1,40001
1,12,1,40001
7,12,1,40001
23,12,1,40001
27,12,1,40001
49,12,1,40001
56,12,1,40001
58,12,1,40001
87,12,1,40001
115,12,1,40001
117,12,1,40001
120,12,1,40001
122,12,1,40001
133,12,1,40001
135,12,1,40001
149,12,1,40001
154,12,1,40001
168,12,1,40001
173,12,1,40001
179,12,1,40001
183,12,1,40001
184,12,1,40001
210,12,1,40001
211,12,1,40001
212,12,1,40001
224,12,1,40001
225,12,1,40001
227,12,1,40001
233,12,1,40001
234,12,1,40001
32,13,1,40001
46,13,1,40001
74,13,1,40001
129,13,1,40001
146,13,1,40001
147,13,1,40001
173,13,1,40001
197,13,1,40001
201,13,1,40001
27,4,1,40501
70,4,1,40501
75,4,1,40501
77,4,1,40501
87,4,1,40501
101,4,1,40501
128,4,1,40501
142,4,1,40501
146,4,1,40501
155,4,1,40501
160,4,1,40501
177,4,1,40501
184,4,1,40501
185,4,1,40501
216,4,1,40501
218,4,1,40501
45,6,1,40501
46,6,1,40501
62,6,1,40501
65,6,1,40501
70,6,1,40501
77,6,1,40501
83,6,1,40501
91,6,1,40501
111,6,1,40501
135,6,1,40501
142,6,1,40501
144,6,1,40501
149,6,1,40501
179,6,1,40501
185,6,1,40501
209,6,1,40501
218,6,1,40501
246,6,1,40501
1,7,1,40501
2,7,1,40501
5,7,1,40501
8,7,1,40501
9,7,1,40501
12,7,1,40501
15,7,1,40501
18,7,1,40501
25,7,1,40501
27,7,1,40501
31,7,1,40501
38,7,1,40501
42,7,1,40501
45,7,1,40501
60,7,1,40501
61,7,1,40501
65,7,1,40501
67,7,1,40501
70,7,1,40501
71,7,1,40501
75,7,1,40501
76,7,1,40501
78,7,1,40501
83,7,1,40501
87,7,1,40501
91,7,1,40501
96,7,1,40501
97,7,1,40501
105,7,1,40501
108,7,1,40501
116,7,1,40501
118,7,1,40501
128,7,1,40501
130,7,1,40501
131,7,1,40501
137,7,1,40501
138,7,1,40501
139,7,1,40501
143,7,1,40501
144,7,1,40501
149,7,1,40501
154,7,1,40501
155,7,1,40501
157,7,1,40501
160,7,1,40501
166,7,1,40501
173,7,1,40501
176,7,1,40501
180,7,1,40501
184,7,1,40501
191,7,1,40501
200,7,1,40501
202,7,1,40501
203,7,1,40501
208,7,1,40501
209,7,1,40501
217,7,1,40501
220,7,1,40501
226,7,1,40501
246,7,1,40501
249,7,1,40501
24,8,1,40501
34,8,1,40501
59,8,1,40501
97,8,1,40501
103,8,1,40501
121,8,1,40501
142,8,1,40501
144,8,1,40501
154,8,1,40501
172,8,1,40501
180,8,1,40501
184,8,1,40501
202,8,1,40501
218,8,1,40501
221,8,1,40501
230,8,1,40501
33,9,1,40501
42,9,1,40501
76,9,1,40501
85,9,1,40501
93,9,1,40501
190,9,1,40501
213,9,1,40501
235,9,1,40501
246,9,1,40501
249,9,1,40501
3,11,1,40501
5,11,1,40501
8,11,1,40501
19,11,1,40501
20,11,1,40501
32,11,1,40501
41,11,1,40501
56,11,1,40501
65,11,1,40501
66,11,1,40501
68,11,1,40501
70,11,1,40501
74,11,1,40501
75,11,1,40501
87,11,1,40501
100,11,1,40501
111,11,1,40501
113,11,1,40501
121,11,1,40501
122,11,1,40501
127,11,1,40501
140,11,1,40501
142,11,1,40501
143,11,1,40501
144,11,1,40501
149,11,1,40501
155,11,1,40501
157,11,1,40501
162,11,1,40501
165,11,1,40501
169,11,1,40501
170,11,1,40501
171,11,1,40501
173,11,1,40501
184,11,1,40501
185,11,1,40501
188,11,1,40501
198,11,1,40501
201,11,1,40501
206,11,1,40501
211,11,1,40501
212,11,1,40501
227,11,1,40501
232,11,1,40501
242,11,1,40501
245,11,1,40501
2,13,1,40501
7,13,1,40501
16,13,1,40501
32,13,1,40501
43,13,1,40501
46,13,1,40501
58,13,1,40501
65,13,1,40501
86,13,1,40501
101,13,1,40501
103,13,1,40501
111,13,1,40501
114,13,1,40501
121,13,1,40501
122,13,1,40501
129,13,1,40501
133,13,1,40501
144,13,1,40501
162,13,1,40501
165,13,1,40501
179,13,1,40501
180,13,1,40501
193,13,1,40501
197,13,1,40501
207,13,1,40501
211,13,1,40501
226,13,1,40501
238,13,1,40501
27,4,1,41001
42,4,1,41001
70,4,1,41001
75,4,1,41001
77,4,1,41001
87,4,1,41001
101,4,1,41001
128,4,1,41001
142,4,1,41001
146,4,1,41001
155,4,1,41001
180,4,1,41001
184,4,1,41001
185,4,1,41001
191,4,1,41001
216,4,1,41001
218,4,1,41001
25,7,1,41001
65,7,1,41001
76,7,1,41001
102,7,1,41001
138,7,1,41001
139,7,1,41001
144,7,1,41001
145,7,1,41001
149,7,1,41001
218,7,1,41001
235,7,1,41001
1,8,1,41001
2,8,1,41001
3,8,1,41001
12,8,1,41001
15,8,1,41001
17,8,1,41001
24,8,1,41001
27,8,1,41001
29,8,1,41001
33,8,1,41001
34,8,1,41001
36,8,1,41001
38,8,1,41001
42,8,1,41001
45,8,1,41001
48,8,1,41001
53,8,1,41001
60,8,1,41001
62,8,1,41001
67,8,1,41001
71,8,1,41001
74,8,1,41001
75,8,1,41001
77,8,1,41001
78,8,1,41001
83,8,1,41001
85,8,1,41001
87,8,1,41001
89,8,1,41001
91,8,1,41001
92,8,1,41001
96,8,1,41001
97,8,1,41001
100,8,1,41001
101,8,1,41001
103,8,1,41001
111,8,1,41001
114,8,1,41001
116,8,1,41001
118,8,1,41001
120,8,1,41001
121,8,1,41001
128,8,1,41001
130,8,1,41001
131,8,1,41001
135,8,1,41001
137,8,1,41001
144,8,1,41001
145,8,1,41001
146,8,1,41001
150,8,1,41001
154,8,1,41001
157,8,1,41001
160,8,1,41001
162,8,1,41001
166,8,1,41001
169,8,1,41001
173,8,1,41001
177,8,1,41001
179,8,1,41001
180,8,1,41001
181,8,1,41001
185,8,1,41001
190,8,1,41001
191,8,1,41001
192,8,1,41001
202,8,1,41001
203,8,1,41001
209,8,1,41001
215,8,1,41001
217,8,1,41001
218,8,1,41001
219,8,1,41001
220,8,1,41001
227,8,1,41001
230,8,1,41001
245,8,1,41001
246,8,1,41001
248,8,1,41001
8,9,1,41001
24,9,1,41001
31,9,1,41001
105,9,1,41001
111,9,1,41001
134,9,1,41001
149,9,1,41001
202,9,1,41001
213,9,1,41001
239,9,1,41001
5,10,1,41001
17,10,1,41001
20,10,1,41001
42,10,1,41001
47,10,1,41001
61,10,1,41001
66,10,1,41001
105,10,1,41001
118,10,1,41001
131,10,1,41001
140,10,1,41001
143,10,1,41001
146,10,1,41001
173,10,1,41001
179,10,1,41001
183,10,1,41001
202,10,1,41001
215,10,1,41001
218,10,1,41001
235,10,1,41001
19,11,1,41001
27,11,1,41001
29,11,1,41001
41,11,1,41001
46,11,1,41001
49,11,1,41001
56,11,1,41001
60,11,1,41001
62,11,1,41001
75,11,1,41001
111,11,1,41001
112,11,1,41001
114,11,1,41001
117,11,1,41001
134,11,1,41001
142,11,1,41001
147,11,1,41001
149,11,1,41001
155,11,1,41001
169,11,1,41001
